offspring_table,fitness
offspring_13_14,88.89592211
offspring_13_15,76.28554338
offspring_13_16,88.35617378
offspring_13_17,94.49310695
offspring_13_18,95.93844502
offspring_13_19,100.30391198
offspring_13_20,78.84990957
offspring_13_21,98.20609121
offspring_13_22,92.11091525
offspring_13_23,95.75137235
offspring_13_24,93.97273847
offspring_13_25,92.06063971
offspring_13_26,92.67506646
offspring_13_27,96.50622666
offspring_13_28,96.38012805
offspring_13_29,95.05209345
offspring_13_30,99.78509912
offspring_13_31,98.32833184
offspring_14_0,103.25330735
offspring_14_1,100.30391198
offspring_14_2,99.90490526
offspring_14_3,99.90490526
offspring_14_4,99.78509912
offspring_14_5,99.78509912
offspring_14_6,99.71428606
offspring_14_7,95.96246753
offspring_14_8,98.44234327
offspring_14_9,95.75137235
offspring_14_10,96.31033089
offspring_14_11,98.20609121
offspring_14_12,99.0729827
offspring_14_13,94.49310695
offspring_14_14,97.60501839
offspring_14_15,95.93844502
offspring_14_16,96.58138223
offspring_14_17,95.76397693
offspring_14_18,98.34008452
offspring_14_19,93.55075409
offspring_14_20,97.51883153
offspring_14_21,96.15315394
offspring_14_22,103.21968807
offspring_14_23,95.85747315
offspring_14_24,94.87050896
offspring_14_25,91.53010213
offspring_14_26,97.29461071
offspring_14_27,96.22369481
offspring_14_28,99.0615022
offspring_14_29,98.2315436
offspring_14_30,95.19730071
offspring_14_31,105.11410805
offspring_15_0,105.11410805
offspring_15_1,103.25330735
offspring_15_2,103.21968807
offspring_15_3,100.30391198
offspring_15_4,99.90490526
offspring_15_5,99.90490526
offspring_15_6,99.78509912
offspring_15_7,96.31033089
offspring_15_8,98.2315436
offspring_15_9,99.78509912
offspring_15_10,99.0615022
offspring_15_11,95.93844502
offspring_15_12,96.58138223
offspring_15_13,99.71428606
offspring_15_14,95.96246753
offspring_15_15,95.19730071
offspring_15_16,95.68467352
offspring_15_17,96.00437118
offspring_15_18,100.29597803
offspring_15_19,91.79557039
offspring_15_20,95.07235879
offspring_15_21,90.40501839
offspring_15_22,99.08147305
offspring_15_23,96.38257382
offspring_15_24,98.46534988
offspring_15_25,96.42468245
offspring_15_26,93.94013608
offspring_15_27,98.68058725
offspring_15_28,99.14766111
offspring_15_29,102.11157275
offspring_15_30,99.78509912
offspring_15_31,101.0583533
offspring_16_0,105.11410805
offspring_16_1,103.25330735
offspring_16_2,103.21968807
offspring_16_3,102.11157275
offspring_16_4,101.0583533
offspring_16_5,100.30391198
offspring_16_6,100.29597803
offspring_16_7,96.58138223
offspring_16_8,96.42468245
offspring_16_9,99.90490526
offspring_16_10,99.08147305
offspring_16_11,96.00437118
offspring_16_12,99.14766111
offspring_16_13,99.78509912
offspring_16_14,99.0615022
offspring_16_15,95.07235879
offspring_16_16,100.9077307
offspring_16_17,104.41402851
offspring_16_18,103.00635774
offspring_16_19,103.46663768
offspring_16_20,95.08657491
offspring_16_21,94.54646952
offspring_16_22,99.11401387
offspring_16_23,98.70901949
offspring_16_24,96.11237337
offspring_16_25,100.45534549
offspring_16_26,101.59114834
offspring_16_27,99.59942272
offspring_16_28,99.05305748
offspring_16_29,98.78090536
offspring_16_30,97.288061
offspring_16_31,104.56465111
offspring_17_0,105.11410805
offspring_17_1,104.56465111
offspring_17_2,104.41402851
offspring_17_3,103.46663768
offspring_17_4,103.25330735
offspring_17_5,103.21968807
offspring_17_6,103.00635774
offspring_17_7,100.30391198
offspring_17_8,99.78509912
offspring_17_9,97.288061
offspring_17_10,95.07235879
offspring_17_11,100.29597803
offspring_17_12,99.90490526
offspring_17_13,96.58138223
offspring_17_14,99.14766111
offspring_17_15,98.70901949
offspring_17_16,99.49001397
offspring_17_17,93.95303517
offspring_17_18,98.0671774
offspring_17_19,100.59573945
offspring_17_20,97.35997019
offspring_17_21,102.45896359
offspring_17_22,102.60219195
offspring_17_23,103.60996586
offspring_17_24,96.65168452
offspring_17_25,99.92567574
offspring_17_26,98.70901949
offspring_17_27,99.14766111
offspring_17_28,101.78695459
offspring_17_29,101.29522897
offspring_17_30,99.87397598
offspring_17_31,105.73809795
offspring_18_0,105.73809795
offspring_18_1,105.11410805
offspring_18_2,104.56465111
offspring_18_3,104.41402851
offspring_18_4,103.60996586
offspring_18_5,103.46663768
offspring_18_6,103.25330735
offspring_18_7,99.90490526
offspring_18_8,103.00635774
offspring_18_9,100.30391198
offspring_18_10,101.78695459
offspring_18_11,103.21968807
offspring_18_12,102.45896359
offspring_18_13,99.78509912
offspring_18_14,98.70901949
offspring_18_15,99.14766111
offspring_18_16,96.54776296
offspring_18_17,105.98096692
offspring_18_18,99.26994563
offspring_18_19,100.32250887
offspring_18_20,102.08829959
offspring_18_21,96.03059059
offspring_18_22,98.70901949
offspring_18_23,99.90490526
offspring_18_24,105.11410805
offspring_18_25,104.41402851
offspring_18_26,99.72033528
offspring_18_27,100.71552228
offspring_18_28,99.60904181
offspring_18_29,94.916454
offspring_18_30,103.60996586
offspring_18_31,106.29658396
offspring_19_0,106.29658396
offspring_19_1,105.98096692
offspring_19_2,105.73809795
offspring_19_3,105.11410805
offspring_19_4,105.11410805
offspring_19_5,104.56465111
offspring_19_6,104.41402851
offspring_19_7,101.78695459
offspring_19_8,100.30391198
offspring_19_9,102.45896359
offspring_19_10,99.90490526
offspring_19_11,103.46663768
offspring_19_12,103.25330735
offspring_19_13,104.41402851
offspring_19_14,99.26994563
offspring_19_15,99.14766111
offspring_19_16,103.60996586
offspring_19_17,105.11410805
offspring_19_18,105.76462315
offspring_19_19,103.30996585
offspring_19_20,105.83933981
offspring_19_21,105.30499943
offspring_19_22,103.24099827
offspring_19_23,101.79926367
offspring_19_24,97.48416176
offspring_19_25,101.67519424
offspring_19_26,100.51122667
offspring_19_27,100.51968807
offspring_19_28,105.37387284
offspring_19_29,103.33842606
offspring_19_30,96.61649195
offspring_19_31,104.75932862
offspring_20_0,106.29658396
offspring_20_1,105.98096692
offspring_20_2,105.83933981
offspring_20_3,105.76462315
offspring_20_4,105.73809795
offspring_20_5,105.37387284
offspring_20_6,105.30499943
offspring_20_7,102.17290752
offspring_20_8,104.56465111
offspring_20_9,105.11410805
offspring_20_10,105.11410805
offspring_20_11,101.78695459
offspring_20_12,103.46663768
offspring_20_13,105.11410805
offspring_20_14,97.48416176
offspring_20_15,104.75932862
offspring_20_16,100.51122667
offspring_20_17,100.51122667
offspring_20_18,101.42782701
offspring_20_19,103.38634533
offspring_20_20,104.14132638
offspring_20_21,104.17276643
offspring_20_22,100.42560185
offspring_20_23,103.68494442
offspring_20_24,103.59625021
offspring_20_25,105.63563886
offspring_20_26,105.98096692
offspring_20_27,101.44099827
offspring_20_28,104.793276
offspring_20_29,104.88840707
offspring_20_30,101.11703633
offspring_20_31,106.893276
offspring_21_0,106.893276
offspring_21_1,106.29658396
offspring_21_2,105.98096692
offspring_21_3,105.98096692
offspring_21_4,105.83933981
offspring_21_5,105.76462315
offspring_21_6,105.73809795
offspring_21_7,105.11410805
offspring_21_8,105.11410805
offspring_21_9,105.11410805
offspring_21_10,104.88840707
offspring_21_11,105.30499943
offspring_21_12,104.14132638
offspring_21_13,104.17276643
offspring_21_14,105.37387284
offspring_21_15,100.51122667
offspring_21_16,100.86156376
offspring_21_17,103.34387499
offspring_21_18,104.24414718
offspring_21_19,105.49061426
offspring_21_20,104.2085929
offspring_21_21,105.1387262
offspring_21_22,104.46868581
offspring_21_23,101.59934319
offspring_21_24,97.7704574
offspring_21_25,98.65549093
offspring_21_26,105.38758284
offspring_21_27,106.02310916
offspring_21_28,105.43809795
offspring_21_29,104.86715844
offspring_21_30,104.61767355
offspring_21_31,106.86973066
offspring_22_0,106.893276
offspring_22_1,106.86973066
offspring_22_2,106.29658396
offspring_22_3,106.02310916
offspring_22_4,105.98096692
offspring_22_5,105.98096692
offspring_22_6,105.83933981
offspring_22_7,105.1387262
offspring_22_8,105.49061426
offspring_22_9,104.88840707
offspring_22_10,105.76462315
offspring_22_11,104.2085929
offspring_22_12,105.43809795
offspring_22_13,101.59934319
offspring_22_14,105.73809795
offspring_22_15,104.86715844
offspring_22_16,105.39768474
offspring_22_17,106.5640711
offspring_22_18,106.11060742
offspring_22_19,104.21217304
offspring_22_20,105.41157275
offspring_22_21,100.04215061
offspring_22_22,105.1138079
offspring_22_23,104.97510471
offspring_22_24,104.95247747
offspring_22_25,104.36578112
offspring_22_26,104.86715844
offspring_22_27,105.39768474
offspring_22_28,104.53509013
offspring_22_29,105.27433205
offspring_22_30,103.57712488
offspring_22_31,105.29506992
offspring_23_0,106.893276
offspring_23_1,106.86973066
offspring_23_2,106.5640711
offspring_23_3,106.29658396
offspring_23_4,106.11060742
offspring_23_5,106.02310916
offspring_23_6,105.98096692
offspring_23_7,104.97510471
offspring_23_8,105.41157275
offspring_23_9,105.1387262
offspring_23_10,104.95247747
offspring_23_11,104.2085929
offspring_23_12,105.98096692
offspring_23_13,105.76462315
offspring_23_14,104.53509013
offspring_23_15,104.36578112
offspring_23_16,105.07634658
offspring_23_17,106.53122449
offspring_23_18,102.83412481
offspring_23_19,100.14884141
offspring_23_20,104.3291484
offspring_23_21,105.35148419
offspring_23_22,103.65863548
offspring_23_23,101.98937675
offspring_23_24,103.47704535
offspring_23_25,104.18808332
offspring_23_26,106.11060742
offspring_23_27,106.86973066
offspring_23_28,104.02455135
offspring_23_29,105.42749558
offspring_23_30,102.60955822
offspring_23_31,106.86707327
offspring_24_0,106.893276
offspring_24_1,106.86973066
offspring_24_2,106.86973066
offspring_24_3,106.86707327
offspring_24_4,106.5640711
offspring_24_5,106.53122449
offspring_24_6,106.29658396
offspring_24_7,103.65863548
offspring_24_8,105.35148419
offspring_24_9,105.98096692
offspring_24_10,105.42749558
offspring_24_11,105.98096692
offspring_24_12,104.95247747
offspring_24_13,105.37301065
offspring_24_14,102.83412481
offspring_24_15,103.79506991
offspring_24_16,106.11060742
offspring_24_17,105.76462315
offspring_24_18,105.99658396
offspring_24_19,105.72749557
offspring_24_20,104.20039804
offspring_24_21,100.95314829
offspring_24_22,104.84966232
offspring_24_23,103.6033779
offspring_24_24,103.92780775
offspring_24_25,101.03930621
offspring_24_26,105.98096692
offspring_24_27,106.86973066
offspring_24_28,102.49448991
offspring_24_29,100.96799267
offspring_24_30,104.23845402
offspring_24_31,103.2684639
offspring_25_0,106.893276
offspring_25_1,106.86973066
offspring_25_2,106.86973066
offspring_25_3,106.86973066
offspring_25_4,106.86707327
offspring_25_5,106.5640711
offspring_25_6,106.53122449
offspring_25_7,106.11060742
offspring_25_8,103.6033779
offspring_25_9,106.29658396
offspring_25_10,105.37301065
offspring_25_11,104.95247747
offspring_25_12,105.76462315
offspring_25_13,105.99658396
offspring_25_14,103.65863548
offspring_25_15,105.72749557
offspring_25_16,105.18137456
offspring_25_17,105.92871715
offspring_25_18,102.14414717
offspring_25_19,105.7198012
offspring_25_20,107.48096693
offspring_25_21,105.1145526
offspring_25_22,106.54491217
offspring_25_23,106.08849096
offspring_25_24,105.81060742
offspring_25_25,106.27005876
offspring_25_26,106.8640711
offspring_25_27,105.99658396
offspring_25_28,105.68454707
offspring_25_29,101.57666004
offspring_25_30,104.58405426
offspring_25_31,107.66371374
offspring_26_0,107.66371374
offspring_26_1,107.48096693
offspring_26_2,106.893276
offspring_26_3,106.86973066
offspring_26_4,106.86973066
offspring_26_5,106.86973066
offspring_26_6,106.86707327
offspring_26_7,105.99658396
offspring_26_8,105.37301065
offspring_26_9,106.8640711
offspring_26_10,106.08849096
offspring_26_11,105.68454707
offspring_26_12,106.5640711
offspring_26_13,104.95247747
offspring_26_14,105.92871715
offspring_26_15,105.1145526
offspring_26_16,104.19053474
offspring_26_17,107.80733178
offspring_26_18,107.1905963
offspring_26_19,105.03149668
offspring_26_20,102.73509013
offspring_26_21,104.13175857
offspring_26_22,104.31060742
offspring_26_23,107.60977884
offspring_26_24,105.53635432
