offspring_table,fitness
offspring_27_19,106.47843831
offspring_27_20,105.2674919
offspring_27_21,104.43067214
offspring_27_22,106.49129176
offspring_27_23,104.53377716
offspring_27_24,104.5168357
offspring_27_25,106.2845391
offspring_27_26,104.03851528
offspring_27_27,102.68731472
offspring_27_28,104.52064978
offspring_27_29,105.6938524
offspring_27_30,104.50588929
offspring_27_31,106.62310119
offspring_28_0,106.62310119
offspring_28_1,106.50523569
offspring_28_2,106.50496351
offspring_28_3,106.49129176
offspring_28_4,106.47843831
offspring_28_5,106.47843831
offspring_28_6,106.45245748
offspring_28_7,106.15191311
offspring_28_8,104.56961391
offspring_28_9,104.52064978
offspring_28_10,106.34744717
offspring_28_11,104.53377716
offspring_28_12,104.63797091
offspring_28_13,105.48655363
offspring_28_14,105.72473605
offspring_28_15,105.6938524
offspring_28_16,104.62457135
offspring_28_17,105.29265442
offspring_28_18,106.15191311
offspring_28_19,106.10049757
offspring_28_20,106.45218529
offspring_28_21,103.7347012
offspring_28_22,106.41280664
offspring_28_23,106.97642378
offspring_28_24,106.08600926
offspring_28_25,104.53377716
offspring_28_26,104.29777397
offspring_28_27,106.45245748
offspring_28_28,105.72473605
offspring_28_29,105.62767463
offspring_28_30,106.58045283
offspring_28_31,106.17598689
offspring_29_0,106.97642378
offspring_29_1,106.62310119
offspring_29_2,106.58045283
offspring_29_3,106.50523569
offspring_29_4,106.50496351
offspring_29_5,106.49129176
offspring_29_6,106.47843831
offspring_29_7,104.63797091
offspring_29_8,105.62767463
offspring_29_9,106.45218529
offspring_29_10,106.41280664
offspring_29_11,106.08600926
offspring_29_12,105.29265442
offspring_29_13,106.45245748
offspring_29_14,106.15191311
offspring_29_15,106.17598689
offspring_29_16,106.45245748
offspring_29_17,106.50523569
offspring_29_18,106.53148871
offspring_29_19,106.35975625
offspring_29_20,106.97642378
offspring_29_21,106.45245748
offspring_29_22,105.68072503
offspring_29_23,104.16651063
offspring_29_24,107.17059517
offspring_29_25,105.86177078
offspring_29_26,106.82958167
offspring_29_27,106.55774172
offspring_29_28,105.29265442
offspring_29_29,106.49129176
offspring_29_30,106.45218529
offspring_29_31,106.05730483
offspring_30_0,107.17059517
offspring_30_1,106.97642378
offspring_30_2,106.97642378
offspring_30_3,106.82958167
offspring_30_4,106.62310119
offspring_30_5,106.58045283
offspring_30_6,106.55774172
offspring_30_7,106.17598689
offspring_30_8,106.45245748
offspring_30_9,106.50523569
offspring_30_10,106.45245748
offspring_30_11,106.49129176
offspring_30_12,106.45245748
offspring_30_13,106.50496351
offspring_30_14,106.15191311
offspring_30_15,104.63797091
offspring_30_16,106.47843831
offspring_30_17,106.47843831
offspring_30_18,106.55774172
offspring_30_19,106.50496351
offspring_30_20,106.15191311
offspring_30_21,107.17059517
offspring_30_22,106.75164092
offspring_30_23,106.66084499
offspring_30_24,106.45245748
offspring_30_25,106.45245748
offspring_30_26,106.41280664
offspring_30_27,106.83039822
offspring_30_28,106.58045283
offspring_30_29,106.97642378
offspring_30_30,106.55610687
offspring_30_31,105.22375479
offspring_31_0,107.17059517
offspring_31_1,107.17059517
offspring_31_2,106.97642378
offspring_31_3,106.97642378
